,id,cluster,x,y,z
4138,world/2014/jan/28/state-of-the-union-address-2014-full-text,2,0.2846392260610715,-0.03139084992908458,0.00888734926687625
4139,world/2012/dec/11/syrian-opposition-plans-humanitarian-aid,5,0.1607699635489654,-0.0020498362700514597,0.08291444660454296
4140,world/live/2015/oct/31/russian-passenger-plane-crashes-in-egypts-sinai-live,1,0.18560053289571227,-0.022079550645473144,0.1658022779937158
4141,uk-news/2013/aug/19/detention-david-miranda-keith-vaz-glenn-greenwald,1,0.17000872532029776,-0.0510087486266261,0.042215598818405094
4142,world/2013/jun/10/pilloried-conchie-kenya-now-vindicated,1,0.1284691691589335,-0.023147519441653205,0.0036777786574014788
4143,uk/2012/aug/26/european-crime-cameron-mi5-policing,1,0.12265157847293509,-0.035575443265854004,0.02969493900666534
4144,world/2014/sep/10/oscar-pistorius-trial-mirror-south-african-society,2,0.21598889501434945,-0.04862697732429983,-0.04811176054348958
4145,uk/2013/jun/10/teenagers-arrested-fire-islamic-boarding-school,1,0.1338128971904049,-0.04103013031283909,0.06385245041280388
4146,world/2013/aug/16/egypt-nationalism-muslim-brotherhood-crackdown,2,0.21483451467465733,-0.008546920197860628,-0.035436957876312215
4147,world/us-embassy-cables-documents/36671,4,0.1519945712879253,0.12405612310387183,0.05755713163968853
4148,uk/2012/jun/20/muslims-accused-planned-jews-attack,1,0.14522007858963273,-0.039278766525158694,0.07294479115580835
4149,uk/2012/may/18/northern-ireland-republican-terror-charges,3,0.10799032408653003,-0.06161427516312043,0.07665863415750615
4150,world/2012/oct/03/abu-hamza-depression-court,1,0.11104668871012578,-0.03869616906690983,0.02589103992145824
4151,world/2014/mar/21/what-happened-to-flight-mh370-missing-plane,1,0.09657400685811529,-0.02795528726754614,0.023885523776273843
4152,uk/2011/nov/06/theresa-may-threat-border-controls,1,0.14984445400056276,-0.030138844011506325,0.03408443465508149
4153,uk/2013/mar/03/mid-ulster-elections-sinn-fein-unionist-unity,3,0.13600236804289842,-0.027073641626800878,-0.08442758155992056
4154,world/2014/sep/07/anjem-choudary-islamic-state-isis,2,0.23823068404637693,-0.04252184608497889,-0.02736256880320608
4155,world/2013/jun/06/labor-jokers-get-back-pack,1,0.11062850905384787,-0.005224514038836789,0.007104774034380193
4156,world/middle-east-live/2014/jun/16/iraq-crisis-us-could-team-up-with-iran-live-updates,8,0.3730444010115469,-0.022069590037191767,0.1305965049810857
4157,world/2013/jan/20/british-survivors-algeria-siege-escape,1,0.17670975258468039,-0.03181213747735521,-0.016612918443871236
4158,world/2013/nov/11/sons-lost-al-qaida-syria-turkey-jihad,5,0.18443893225952968,-0.024671375151506438,0.058851799985007835
4159,uk-news/2013/nov/11/marine-a-sentence-wider-social-context-afghan-murder,2,0.23725480683348904,-0.03877440098999878,-0.08366986951511954
4160,world/2013/may/31/acton-aleppo-ali-syria-sacrifice,5,0.1471158356505493,-0.016843075896478814,0.029737593683128498
4161,world/2014/mar/14/flight-mh370-false-leads-confusion-hunt-missing-plane,1,0.1657341976446264,-0.03647312781080708,0.027762049343880272
4162,commentisfree/cifamerica/2012/may/11/qanda-naomi-wolf-spectacle-terror,1,0.08692986547212313,-0.023519553501031357,-0.008210292362508588
4163,world/middle-east-live/2013/feb/26/syria-crisis-kerry-lavrov-talks-live,5,0.2794960388902897,0.009761969425217362,0.14460040739185706
4164,uk/2013/feb/25/omagh-victims-families-legal-inquiry,3,0.13221042885839654,-0.04141584040441848,0.01765513918367386
4165,world/2013/may/30/us-aid-iran-dissidents-syria,5,0.17028474832604887,0.006066396442302801,0.021675853273429378
4166,world/2013/may/30/syria-war-hezbollah-sectarian-divisions-qusair,5,0.1533250244226516,0.01987523268499214,0.03662282537323565
4167,world/2011/sep/04/twitter-terrorists-face-30-years,1,0.13583760060516945,-0.02327658071414198,0.0261367088913265
4168,uk/defence-and-security-blog/2012/sep/25/queen-hamza-bbc,1,0.14568496848903187,-0.046822071559738096,0.0005660542696777657
4169,world/2014/mar/13/malaysia-airlines-flight-satellite-images,1,0.15713126519824755,-0.0337556279528895,0.04261350417749857
4170,world/2012/nov/28/syria-middleeast,5,0.13619114019317746,-0.003698840127439964,0.046941183820761984
4171,world/2013/may/30/afghanistan-war-cost-britain-37bn-book,1,0.1629248882890629,-0.029030393740873725,-0.01213938423031409
4172,world/gallery/2012/feb/27/south-korea-nuclear-summit-in-pictures,1,0.02791049344221621,-0.005774617432027775,0.02722838231353567
4173,world/2013/jan/18/algerian-hostage-crisis-militants-gas-plant,1,0.16842360353440824,-0.02279278584934555,0.04778519140623682
4174,uk/2013/may/28/woolwich-killing-doctors-suspect,1,0.12042822968393244,-0.04291873797689828,0.05746367556079054
4175,uk/2013/may/29/woolwich-suspect-adebolajo-somalia-arrest,1,0.13609659993135864,-0.04494319727296891,0.06903775792486938
4176,world/video/2012/oct/17/russian-opposition-sergei-udaltsov-video,1,0.0,-0.0,0.0
4177,world/middle-east-live/2014/jun/26/iraq-crisis-moqtada-al-sadr-vows-to-shake-the-ground-against-militants-live-updates,5,0.2841323737599565,-0.0018665397045027447,0.1287432508992762
4178,world/2013/may/29/senior-talibans-killed-us-drone-pakistan,0,0.17287328774519328,-0.019069929183937233,0.0556238707480841
4179,world/2014/mar/08/nigeria-state-war-islamist-insurgency,1,0.17841265701289022,-0.01933213784285109,0.006341905562631341
4180,uk/2013/may/27/theresa-may-extremism,1,0.13947141608257974,-0.03191290728909518,0.03775509542230119
4181,world/2012/aug/13/trapwire-surveillance-system-exposed-leak,1,0.12336429641356095,-0.02841727930091975,-0.005088364650704279
4182,uk/2013/may/26/woolwich-killing-security-mi5,1,0.15231100617182133,-0.031286637707325496,0.020199603616781102
4183,world/2013/may/24/two-passengers-arrest-raf-divert-pakistan-plane,1,0.12451849990723293,-0.04720102500145179,0.054854820231477315
4184,world/2013/jan/11/france-launches-airstrikes-on-mali,1,0.17938469972941676,-0.009265698370545656,0.06665256169176415
4185,uk/2013/may/23/david-cameron-honours-ingrid-loyau-kennett,2,0.1769667346657981,-0.026014468951573097,-0.04230898820161929
4186,uk/2013/may/23/woolwich-attack-questions-scotland-yard,1,0.13742134267703643,-0.05236575472785502,0.057360058773997746
4187,uk/2013/may/23/woolwich-attack-suspect-michael-adebolajo,1,0.1423427129810522,-0.0353687125104491,0.01505124105407735
4188,uk/2013/may/23/woolwich-attack-cameron-reject-knee-jerk,1,0.16287612421629402,-0.03580192015177147,0.019727019738201772
4189,world/2013/may/23/suicide-bombs-attack-niger,1,0.15049321719708636,-0.011043134353123148,0.052734688612701766
4190,world/2013/jul/30/bangladesh-hefazat-e-islam-shah-ahmad-shafi,1,0.1543033887748728,-0.019892462426163285,-0.0012336116568237474
4191,uk/2013/jan/10/police-guilty-trying-sell-information,1,0.15545535603900093,-0.054200697917481847,0.024523874080404403
4192,world/2012/nov/21/mumbai-terror-attacks-gunman-hanged,0,0.1794539916361398,-0.036820910001768535,0.029326370319864844
4193,world/2013/jan/09/maldives-cleric-murder-islamist-extremism,1,0.17486661878262408,-0.01063953046255906,0.016137495972092953
4194,world/2011/may/12/derna-libya-gaddafi-al-qaida,1,0.19491144363461674,-0.02370518566376331,-0.03304244714346709
4195,world/2013/feb/11/mali-french-forces-retake-gao,1,0.13212494382928236,-0.013665612007274314,0.028790583320905096
4196,world/2012/nov/15/israel-gaza-rocket-tel-aviv,4,0.19117974661449325,0.2901033582985592,0.06606089627434993
4197,uk/2012/dec/13/terrorism-related-arrests-rise,1,0.09956668516123668,-0.04126868186149069,0.06105865286170288
4198,world/2011/may/09/pakistan-spy-agency-mumbai-terrorist,0,0.15452832268299402,-0.04188800653911751,0.09713175436835245
4199,world/2012/dec/12/us-formally-recognise-syrian-opposition,5,0.12785787143178137,7.131028387583804e-05,0.06359892715275019
4200,world/2013/oct/25/eric-schlosser-nuclear-weapons-command-control,1,0.16924314804022703,-0.02544283138910956,-0.013757068053351251
4201,world/2011/dec/08/al-qaida-maghreb-sahel-new-somalia,1,0.14118184739362213,-0.014178690978818478,0.020835497926121306
4202,world/2013/may/16/saudi-princes-court-documents-secret,1,0.1172135364516849,-0.030504228742976487,5.287600494794656e-05
4203,world/2012/jun/18/political-football-israel-palestine,1,0.12711296612473472,0.08996070156192386,-0.02836916399508415
4204,world/2014/aug/15/-sp-gaza-counts-cost-of-war-whole-families-smashed-under-the-rubble,1,0.19382918862557083,0.06515710019968003,0.0903268590927581
4205,world/2013/may/12/turkey-rhetoric-syria-car-bombings,5,0.18798714720777127,0.01263988104238858,0.12426301891157022
4206,world/2010/oct/05/france-arrests-terrorist-suspects,1,0.10534887351686155,-0.032843839748386824,0.10207013324977905
4207,world/2012/dec/07/afghanistan-suicide-bomber-genitals,1,0.1731751055828011,-0.020875498559780742,-0.018701033886131313
4208,world/2013/feb/05/north-korea-video-us-city-flames,1,0.1400441359534298,-0.01142922280242093,-0.03396303783975963
4209,world/2013/feb/04/abbottabad-amusement-park-image-osama-bin-laden,1,0.13249150160018877,-0.023166007671075406,0.008325194549099208
4210,uk-news/2013/jul/19/suspected-mosque-bombing-midlands,1,0.13651139567275838,-0.04490807531217526,0.1035210494303174
4211,uk-news/2013/jul/19/suspected-bomb-near-wolverhampton-mosque,1,0.11507965509066002,-0.044383226004517634,0.10727722973224217
4212,world/2013/may/10/bahrain-online-ali-abdulemam-escape,1,0.19884637606419214,-0.02644374437993743,-0.011068468173814724
4213,world/2013/may/09/syria-crisis-assad-future-role,5,0.19991673686349332,0.019907827929910644,0.050200794710133195
4214,world/2013/may/08/imran-khan-accident-support-pakistan,1,0.16260479795321886,-0.015270040596949962,-0.0021117152046419975
4215,world/2012/sep/27/irish-dissident-republican-spy-ring,1,0.09355223298758718,-0.029310697209975044,0.00041381271645263626
4216,world/2010/dec/25/iran-execute-student-kurd-terrorist,1,0.11364740729171267,-0.015440693082827852,-0.006365306488656825
4217,world/2013/oct/17/mali-fights-militants-far-from-over,1,0.17730510177633238,-0.006456710562789763,0.008931766470492982
4218,uk/2013/jan/31/police-cuts-lead-more-crime,1,0.1077972075949323,-0.040225964320543116,0.033567661455335844
4219,world/2013/may/06/benghazi-attack-special-forces-testimony,1,0.13399820414022406,-0.02495432272505554,0.035762087643013696
4220,world/2012/dec/01/syria-internet-access-restored-blackout,5,0.12331747039779328,-0.000989817448187792,0.07475579338403335
4221,uk/2013/may/06/british-military-500-drones,1,0.11691164623534112,-0.02278150801111702,0.028423001459701766
4222,world/2013/jan/29/bashar-al-assad-wife-asma-pregnant,5,0.1343271912611373,-0.012662365301420694,0.02095115346070507
4223,world/2013/jan/30/david-cameron-algeria-growing-warmth-sahara,1,0.1778979011918544,-0.024547381768817454,-0.05293323872133423
4224,world/2013/may/04/syrian-sunni-families-die-in-assads-heartland,5,0.1804260575132409,-0.0011928162991462904,0.058890071455608824
4225,uk/2013/jan/29/london-bridge-alert-station-ill,1,0.13956251731170383,-0.028115903669915916,-0.013600637920313907
4226,world/2013/jun/09/terrorism-do-deradicalisation-camps-work,1,0.24745599478859942,-0.0489708321805507,0.0335265858310047
4227,world/2011/apr/25/guantanamo-files-isi-inter-services-intelligence,7,0.1940293000573279,-0.04842784748012186,0.09530514800534837
4228,world/2013/oct/10/kofi-annan-interview-icc-african-justice,2,0.22908066545360167,-0.030557913290421766,-0.09351217241727816
4229,world/2012/may/12/un-compensate-terrorism-victims,1,0.1320353853490953,-0.026029468998261664,0.05339484020861518
4230,world/2013/may/02/southafrica-aid,1,0.1467843185967961,-0.014254447785066869,-0.05144671161795307
4231,uk-news/2013/jul/10/sas-nightingale-sniper-prison-guilty-verdict,1,0.12675983944612235,-0.028218273624654372,-0.012468021768304558
4232,world/2013/may/01/syria-destroyed-assad-staying-power,5,0.14865373625041722,0.02827811769400652,0.030614897777784648
4233,uk/2012/nov/26/ronan-kerr-police-searches-cumbria,3,0.11448750625930809,-0.040476164131999746,0.01799694286313431
4234,world/2014/jul/10/israel-gaza-conflict-prompts-emergency-un-security-council-meeting-live-updates,4,0.32563204990704875,0.38236332510691873,0.10353393457670307
4235,uk/2013/jan/24/old-bailey-bomber-dolours-price,3,0.11746010656825458,-0.029498445302018266,-0.03851781719929197
4236,world/2013/jan/22/russia-syria-lebanon-assad,5,0.1583464084736274,-0.001958465903530248,0.03839569957369432
4237,world/2014/jul/09/israel-intercepts-gaza-rockets-heading-for-tel-aviv-live-updates,4,0.32248485003646243,0.44043139674123943,0.10019714063702045
4238,world/us-news-blog/2012/mar/09/kony-2012-state-department-uganda,1,0.15168513391385993,-0.011666093019659558,-0.013459006242226365
4239,world/2013/jul/07/egypt-clashes-protests-new-government,1,0.23014371801395778,0.002036729630516972,-0.019983259518912073
4240,uk/2008/jun/18/uksecurity.terrorism,1,0.14421915583056272,-0.04241438629730954,0.021686675913696184
4241,world/2014/jul/29/-sp-ukraine-rebel-igor-bezler-interview-demon,1,0.1515012007293352,-0.0185188196676417,0.08255148004475839
4242,world/2013/apr/26/us-jihadist-rapper-attempt-life-al-shabaab,1,0.15964646607795746,-0.021762504479476093,-0.0066684864806454205
4243,world/2014/nov/16/across-europe-disillusioned-voters-turn-to-outsiders,1,0.20961428564121556,-0.020458261064947882,0.011212532289359305
4244,world/2012/jun/26/mumbai-terror-attacks-suspect-arrested,0,0.17852176891225446,-0.0497687540725277,0.04672249941827311
4245,uk/2013/feb/21/birmingham-terrorists-al-qaida-suicide-bombers,1,0.15971623157609402,-0.05063206826630691,0.07290963069514349
4246,world/video/2012/jan/20/hamas-israel-arrest-speaker-video,1,0.0,-0.0,0.0
4247,uk/2012/jun/25/mi5-chief-row-snoopers-charter,1,0.15753724496402377,-0.0470477679249844,0.02144241724532039
4248,world/2013/jan/19/algeria-crisis-terror-motives,1,0.13892783988448043,-0.010280987771873902,0.012716332022884184
4249,world/2013/jan/20/cia-pakistan-drone-strikes-codification,1,0.11278741125322236,-0.020854997548295347,0.04169699184122893
4250,world/2012/oct/25/israel-accused-sudan-munitions-air-strike,4,0.1934014121455951,0.14814842557541907,0.02152112534117762
4251,world/2013/apr/24/theresa-may-abu-qatada-deportation,1,0.14217542204731817,-0.040663824322380256,0.011052039441861982
4252,world/2013/jan/18/british-intelligence-algeria-hostage-release,1,0.11060947111817629,-0.02056300599118001,0.046415436202640756
4253,world/2012/oct/23/us-presidential-debate-al-qaida,7,0.1657122086348828,-0.034101461408252286,0.034082724881899416
4254,world/2013/jul/02/mohamed-morsi-loyalists-islamist,2,0.1919650314375214,-0.009522207132306476,-0.06252862145777245
4255,world/2013/jan/16/syria-forces-attack-rebel-aleppo,5,0.14646108508779576,-0.00021643066806620415,0.05820281750548014
4256,world/2013/jun/29/nelson-mandela-barack-obama,2,0.21406620436704385,-0.0250728217202492,-0.10273485119367796
4257,world/defence-and-security-blog/2013/jan/15/mali-uk-al-qaida,1,0.12105546347637632,-0.021948977380652518,0.06402357860535131
4258,world/2012/sep/10/kurdish-journalists-terrorism-charges-turkey,1,0.19126210975967683,-0.017064370356800338,0.023163337167507913
4259,world/2013/sep/24/kenya-mall-siege-authorities-try-to-secure-control-live,1,0.2694557107236777,-0.03579692259172056,0.10604904517024907
4260,world/us-embassy-cables-documents/228192,1,0.1254640043228348,-0.018392572208474546,0.05441774346495722
4261,world/us-embassy-cables-documents/175700,1,0.17017905283658466,-0.01953647459986744,-0.058707256813779383
4262,world/2012/oct/17/russia-opposition-leader-detained-udaltsov,1,0.18384970269675852,-0.029012229367807858,-0.023035540808427114
4263,world/2014/jan/17/obama-to-announce-nsa-reforms-live-coverage,2,0.24707674574376093,-0.05418132565299666,-0.011519130791587175
4264,world/2013/feb/21/syria-crisis-live-updates,5,0.2476972001311269,0.009000005104746548,0.18356998775837846
4265,world/2013/apr/15/syrian-minister-uk-france-al-qaida,5,0.16632762249884708,0.004770651286377998,0.08907206981138302
4266,world/2011/sep/20/turkish-car-bomb-blast-ankara,1,0.15066173006019196,-0.012268092353616755,0.11400544996196392
4267,world/us-embassy-cables-documents/194822,0,0.22823822913964817,-0.03589307971339242,0.0024963737401853454
4268,world/2013/jun/24/turkey-protests-peace-process-kurdish-rebels,3,0.243405992841981,-0.003723408098080657,-0.08929051256912227
4269,uk/2012/may/19/northern-ireland-court-dissident-republicans,3,0.08582974609702358,-0.053595415491020544,0.03932129182509919
4270,world/2014/jan/22/guantanamo-torture-mohammed-al-qahtani-suspected-9-11-hijacker,1,0.14682070829081145,-0.03461574897397622,0.03766585860616579
4271,world/2012/oct/11/obama-romney-campaign-spar-benghazi,1,0.1920870629168605,-0.013578703606509824,-0.05255264880953695
4272,world/2013/feb/06/white-house-cia-drones-john-brennan,1,0.18642604969835286,-0.03330807739760271,0.03319310017971539
4273,world/2012/oct/10/evidence-abu-qatada-thin-judge,1,0.1404609256947894,-0.03885214542693664,0.005028036313406851
4274,world/2013/jun/17/arms-syrian-rebels-william-hague,5,0.19284386112427881,-0.0066553932870379836,0.0066030195003665155
4275,world/2010/nov/25/terrorist-1986-minister-refusal-release,1,0.14306363869671962,-0.0019383152610339452,-0.0062651331503627335
4276,world/2013/jun/18/bangladesh-elections-violence-protests,1,0.1555164354406801,-0.007068169504860406,0.006527423032560011
4277,world/2012/oct/07/france-security-jewish-synagogue-attack,1,0.1572047368164346,-0.034457397571451165,0.07068757425883168
4278,world/2014/jan/17/obama-nsa-reforms-end-storage-americans-call-data,1,0.17347013103457765,-0.04140827950468615,0.04038498888783675
4279,world/2012/jun/01/israeli-soldier-palestinian-militant-killed,4,0.1458690589170145,0.30950503546165736,0.06079843397401473
4280,world/2013/apr/06/syria-crisis-bashar-al-assad-middle-east,5,0.1775886138920563,0.016145897512254388,0.08250184026663186
4281,world/2012/oct/07/philippines-peace-deal-terror-challenge,1,0.14026892973266772,0.0012845165786034521,-0.0013327100208042563
4282,world/2013/sep/15/domenico-quirico-my-hostage-ordeal,1,0.1604172366019589,-0.014235730295844353,0.027614507588897743
4283,world/2012/jun/01/israeli-soldier-killed-gaza,4,0.16268864632422161,0.3520352464106696,0.06620102648532149
4284,uk/2012/nov/02/operation-elveden-dci-april-casburn-court,1,0.09003169230869253,-0.04040933570918089,0.015127625688126985
4285,world/2013/jun/13/snowden-revelations-nsa-china-relations,1,0.15100287888327832,-0.029774008086084512,0.021786974368218446
4286,world/2012/nov/21/tel-aviv-bus-bomb-gaza-spread,4,0.2209501193882071,0.17510203928435938,0.041376041550769835
4287,world/2012/apr/09/abu-hamza-extradition-ruling-due,1,0.09861433899745874,-0.026310910509985973,0.0034682942293344206
4288,world/2013/apr/03/syria-hundreds-jihadists-europe,1,0.1653265055778773,-0.022473955064332467,0.026143322577080085
4289,uk-news/2014/jul/02/phone-hacking-met-evidence-operation-caryatid-trial-police-news-international,1,0.18370753079421492,-0.05762412366255252,-0.01647266658978563
4290,uk/2013/jun/11/g8-summit-trade-unions-human-rights,3,0.19654390391776771,-0.04586375887020239,0.013135565353708993
4291,world/2013/sep/10/delhi-gang-rape-death-sentence-inevitable,0,0.17414018058861067,-0.04759171957138268,0.04828318977203409
4292,world/2012/oct/28/saddam-hussein-alps-killing-link,1,0.12573966146337962,-0.026980907408063862,-0.01785480756318169
4293,world/julian-borger-global-security-blog/2010/nov/17/nato-nuclear-weapons,1,0.14033086686076565,-0.017984051876017502,-0.03552611542437151
4294,world/2013/jun/08/nelson-mandela-serious-hospital-africa,2,0.21408322645692482,-0.030368282472948243,-0.12169721130800551
4295,world/2012/nov/18/gaza-learned-nothing-guernica,4,0.17512098597729395,0.3280880981647698,0.029539059651318953
4296,world/2014/jun/25/enter-clive-abbotts-carbon-tax-repeal-takes-centre-stage-politics-live,2,0.21600424497312196,-0.008489378088258162,0.002321219973019833
4297,world/live/2016/mar/21/barack-obama-cuba-visit-raul-castro,1,0.18839370433341457,-0.018580193541202824,0.0594782267074104
4298,uk/2011/jun/29/northern-ireland-650-terrorists-police,3,0.15706342674128607,-0.04254303200801278,0.01840768315686389
4299,world/2014/jun/27/10-things-we-learned-this-week,1,0.1808420095210949,-0.04109746594553039,0.039505820764943154
4300,world/2013/mar/26/syrian-opposition-appeals-nato-support,5,0.1640641958149777,0.008337383133274942,0.05346857432904425
4301,world/iran-blog/2013/mar/27/iranian-activists-hunger-strike-sentences,1,0.13140062579637324,-0.014202976621505214,-0.0032559139209838235
4302,world/2013/jan/21/algerian-hostage-toll-rises-81,1,0.2081535829334211,-0.029739354966615367,0.08069638762759423
4303,world/2012/dec/19/haneen-zoabi-disqualified-re-election-knesset,1,0.11872391561065747,0.0702465234928089,-0.03347809865028058
4304,world/2012/jul/19/syria-fighting-continues-assad-missing,5,0.1462616278738889,0.007434015644663563,0.06159504502796269
4305,world/2013/may/31/syria-peace-talks-russia-weapons,5,0.23391554619601831,0.006794646748573256,0.03771204396206268
4306,world/middle-east-live/live/2014/sep/25/us-targets-isis-controlled-oil-refineries-in-syria-live-updates,5,0.3010982207855328,-0.005178743718800437,0.2779802253648119
4307,world/2010/jun/19/dagestan-suicide-bombers-terrorism-russia,2,0.2834070275764571,-0.04306461657925856,-0.08060520590747662
4308,world/2013/mar/21/barack-obama-west-bank,4,0.14815773240307004,0.16834255686190544,0.00659146361419957
4309,world/2013/mar/21/turkey-offer-peace-kurdish-leader,8,0.17191220692413672,-0.001509271540131452,-0.0025597448546012974
4310,uk-news/2013/dec/19/woolwich-murder-soldier-street-adebolajo-radicalised-kenya,1,0.20055697293979124,-0.055172092181736215,0.06106383239876593
4311,world/2013/aug/27/syria-problem-responsibility-to-protect,5,0.2351866095836967,-0.002702782567675829,-0.010047098573981802
4312,world/2012/dec/13/catalonia-independence-2014,1,0.13191161478125726,-0.010080959124518663,-0.03235919946491356
4313,uk/2013/may/27/theresa-may-woolwich-radicalisation,1,0.19434551531078376,-0.04351769423748739,0.02641874815027862
4314,world/2013/may/28/syria-eu-embargo-un-golan-heights-mission,5,0.14710241053143058,0.014069541878423773,0.038416636334893936
4315,world/2015/aug/11/indias-war-on-greenpeace,1,0.18048999652292955,-0.029069043501648933,0.03961661846384011
4316,world/defence-and-security-blog/2013/mar/19/iraq-intelligence-military,8,0.1716257828277432,-0.03432321196704834,-0.02897452270191932
4317,world/2013/jan/14/mali-conflict-france-gates-hell,1,0.20508647553703646,-0.014924064323602474,0.05428903989435444
4318,world/2012/mar/25/mohamed-merah-brother-investigated-accomplice,1,0.13362350027971587,-0.028301301150239624,0.009072818454753105
4319,uk/2013/may/26/woolwich-murder-theresa-may-extremist-websites,1,0.16399761444151217,-0.038229902547674464,0.04489745963417599
4320,uk/2013/may/25/woolwich-suspect-kenya-torture,1,0.15032080978978196,-0.04461855686261544,0.0061487870997161236
4321,world/2012/may/10/russia-plot-sochi-winter-olympics,1,0.13889296747263274,-0.024642641224877002,0.04840441944560618
4322,world/2013/aug/24/david-miranda-guardian-broadsheet-tabloid-press,2,0.2622770540225735,-0.05049270562405466,-0.13983600979612298
4323,world/2014/jun/16/terrifying-rise-of-isis-iraq-executions,5,0.2640763741782742,-0.03978381204196913,0.06881681184507084
4324,uk/2013/may/24/woolwich-killing-universities-campaign-radicalisation,1,0.16293919976161697,-0.03503429242641003,0.010008354503555498
4325,world/2013/may/24/syria-agrees-to-peace-conference,5,0.21065961419939286,0.0497683774651867,0.02679220581143014
4326,uk/2013/may/23/woolwich-attack-soldier-lee-rigby-mi5,1,0.1880337211947644,-0.05627961531719957,0.0877550175507225
4327,uk-news/2013/aug/21/nsa-nick-clegg-guardian-leaked-files,1,0.20549115312531577,-0.0331345603196315,-0.015019318112481491
4328,uk/the-northerner/2013/mar/14/cricket-lancashire-old-trafford-salford-manchester,1,0.10691547937501397,-0.020104086747810904,-0.026477950129032226
4329,world/2012/sep/28/mek-supporters-us-iranian-opposition,1,0.16278796077476934,0.003251952300488741,-0.017116133350661963
4330,world/2013/mar/12/iran-sue-hollywood-distorting-image,1,0.15948059272467233,-0.010844725545860414,-0.035819242267927286
4331,uk/2013/mar/13/russia-warns-uk-syrian-rebels,5,0.20464172852996035,-0.013323113410142943,0.027615253615282897
4332,world/live/2014/sep/25/tony-abbott-tells-the-un-every-country-is-a-potential-terror-target-politics-live,1,0.22992522263924672,-0.023357376350364754,0.09249484202415018
4333,world/2012/jul/30/abu-qatada-seeks-judicial-review,1,0.09462481618388578,-0.02881427881473794,-0.002462712655181234
4334,world/2013/aug/19/david-miranda-detention-labour-glen-greenwald,1,0.17118187622559755,-0.050935789164384175,0.04710944942220139
4335,world/2014/jun/08/israel-soldiers-speak-out-brutality-palestine-occupation,2,0.33181409415400287,0.09364111483215255,-0.13365972995122624
4336,world/2013/may/16/court-papers-saudi-princes-relations,1,0.13425015710953372,-0.020635802823054127,-0.001808395273809836
4337,world/2011/jun/12/fazul-abdullah-mohammed-obituary,1,0.1327786414137999,-0.01770648302939972,0.05094309537698442
4338,world/2013/mar/08/sulaiman-abu-ghaith-pleads-not-guilty,1,0.13070515543451525,-0.029115239086135582,0.010464112350339954
4339,world/2013/mar/08/democrats-silence-drones-civil-liberties,1,0.17823623496251526,-0.0029439455567651478,-0.026033197525228587
4340,world/live/2015/feb/09/merkel-obama-white-house-ukraine-russia-summit,5,0.1957751121322286,0.022703683297303174,0.10743517501237551
4341,uk/2012/may/01/seven-arrested-qat-terrorism-suspected,1,0.11954974243718935,-0.05325586205670065,0.09397093973363978
4342,world/2013/dec/16/nsa-surveillance-60-minutes-cbs-facts,1,0.13978005760077009,-0.040441556016166676,0.012978090894835141
4343,world/2013/may/15/nigeria-boko-haram-attacks-military-reprisals,1,0.19352102268099503,-0.017884434840408563,0.012130332894948576
4344,world/2013/mar/05/iran-rapporteur-human-rights,1,0.1780713726984396,-0.013031284910822385,-0.006052573828328811
4345,world/2011/sep/28/al-qaida-ahmadinejad-911-conspiracy,1,0.13310314188105024,-0.016885375743456155,0.0013434264716198244
4346,world/2013/may/12/hosni-mubarak-interview-controversy,2,0.19331860127715472,-0.010295578727963743,-0.05230142128974591
4347,world/2013/mar/04/karachi-bomb-action-stop-militants,1,0.17022706144823413,-0.019783497157039334,0.018363319619749352
4348,uk/2012/nov/27/border-agency-refuse-repay-bonus,1,0.12003206830159484,-0.027051830249699503,0.0023077930145159902
4349,world/live/2014/sep/17/obama-speech-isis-iraq-syria-ground-troops-live-updates,5,0.2822995490739141,-0.011286677938621849,0.1821916190279223
4350,world/shortcuts/2012/nov/26/syed-asif-ibrahim-muslim-ib-chief,0,0.169769193664353,-0.028334506371607983,-0.07247922148245313
4351,world/2013/may/10/abu-qatada-jordan-treaty-ratified,1,0.1412434693256272,-0.024891528695850103,0.02751906239564911
4352,world/2013/may/10/pakistan-hardliners-maulana-ahmed-ludhianvi,1,0.1857896552723179,-0.02687685598197121,-0.035358315597969696
4353,world/2013/feb/27/litvinenko-coroner-government-evidence-private,1,0.17479907364231026,-0.034887564700630924,-0.05550785600539727
4354,world/2013/feb/28/us-support-syrian-rebels-military,5,0.1919987107721471,0.00306992258145079,0.07557890329899934
4355,world/2015/jul/21/how-former-us-army-officer-launched-disastrous-coup-the-gambia,1,0.22614698268635622,-0.033911141217517836,0.053932738665512424
4356,world/2013/jan/31/chuck-hagel-senate-confirmation-hearing-live,1,0.14915278637680318,0.022984780140740204,-0.013342469531732883
4357,world/2013/dec/06/nelson-mandela-death-what-now-south-africa,2,0.21767838727847763,-0.028671930507960162,-0.09731484968905971
4358,world/2013/aug/02/robert-mugabe-zimbabwe-victory-good,1,0.13082204962248523,-0.007458648766519832,-0.038549535865731004
4359,world/2013/may/03/beate-zschape-trial-germany-neo-nazis,1,0.16677347629061687,-0.03992969964912575,0.01092097808247861
4360,uk/2013/apr/30/six-plead-guilty-plot-edl,1,0.10943188171404751,-0.03740991033391178,0.07123347053031594
